,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
211,2018112610,螺丝刀,jerxun/京选,JX-0209J-33PCS,201909,71.15,6877,252,482463.45999999996,118,61.16,359.0,238,2,41,281,0.8469750889679716,769
320,2018112610,螺丝刀,nanch/南旗,23合1(无极定位/弹射版),201909,142.5,132,1008,18810.0,724,46.77,719.0,11,2,0,13,0.8461538461538461,770
714,2018112610,螺丝刀,华夏巨匠,02,201909,10.19,3014,419,34412.83,601,49.57,645.0,11,0,2,13,0.8461538461538461,771
151,2018112610,螺丝刀,greener/绿林,工业款,201909,41.87,1131,639,52297.56999999999,506,58.92,419.0,22,0,4,26,0.8461538461538461,772
512,2018112610,螺丝刀,stanley/史丹利,67279,201909,9.02,8557,225,101441.92,358,48.57,666.0,44,0,8,52,0.8461538461538461,773
274,2018112610,螺丝刀,lo‘master/老师傅,3201/3202/3203/3204,201909,5.64,47750,51,459642.2200000001,125,61.52,349.0,397,9,64,470,0.8446808510638298,774
133,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT10,201909,12.26,12323,164,191880.75,223,55.53,500.0,244,5,40,289,0.8442906574394463,775
525,2018112610,螺丝刀,stanley/史丹利,一字螺丝批,201909,9.96,8163,230,94840.84999999999,373,63.26,300.0,70,5,8,83,0.8433734939759037,776
601,2018112610,螺丝刀,worx/威克士,WX253,201909,104.05,34028,69,4862816.77,8,75.8,66.0,1170,37,181,1388,0.8429394812680115,777
888,2018112610,螺丝刀,浩承,螺丝刀套装,201909,12.72,9477,207,154919.23,257,68.1,187.0,193,6,30,229,0.8427947598253275,778
636,2018112610,螺丝刀,zhtian/之田,W301/303/305,201909,70.8,2428,469,187242.38,227,36.72,885.0,16,0,3,19,0.8421052631578947,779
597,2018112610,螺丝刀,workpro/万克宝,W021483N,201909,47.03,238,936,10846.6,835,42.24,838.0,16,0,3,19,0.8421052631578947,780
111,2018112610,螺丝刀,elecall/伊莱科,螺丝刀套装,201909,12.59,19331,116,366863.20999999996,146,67.32,209.0,313,10,49,372,0.8413978494623656,781
685,2018112610,螺丝刀,八鹰,LSD134,201909,8.15,70322,36,748708.1500000001,79,69.69,165.0,767,23,122,912,0.8410087719298246,782
693,2018112610,螺丝刀,创拓者,修表螺丝刀,201909,9.12,3921,363,35759.520000000004,590,55.45,501.0,63,1,11,75,0.84,783
664,2018112610,螺丝刀,京岛,JD-1601,201909,51.2,5812,284,280112.19999999995,182,63.03,309.0,136,2,24,162,0.8395061728395061,784
455,2018112610,螺丝刀,sata/世达,66202-66206,201909,21.31,6063,276,128629.29000000001,299,61.25,356.0,83,1,15,99,0.8383838383838383,785
595,2018112610,螺丝刀,workpro/万克宝,W021167N,201909,8.9,9148,216,79254.70000000001,419,52.48,577.0,72,2,12,86,0.8372093023255814,786
314,2018112610,螺丝刀,mytec/美科,拆机螺丝批组套,201909,10.24,31308,73,387232.97000000003,139,66.58,227.0,529,28,75,632,0.8370253164556962,787
392,2018112610,螺丝刀,rur/锐尔,17件套,201909,11.39,20246,111,307614.93,168,61.96,337.0,282,12,43,337,0.8367952522255193,788
25,2018112610,螺丝刀,bojoy,CJLSP,201909,16.78,5709,287,23236.36,680,56.2,488.0,82,1,15,98,0.8367346938775511,789
920,2018112610,螺丝刀,精菱,6100,201909,10.56,26462,83,395859.98,137,65.83,245.0,587,25,90,702,0.8361823361823362,790
790,2018112610,螺丝刀,摩谊,1201,201909,135.52,6262,268,885711.06,64,51.25,609.0,65,0,13,78,0.8333333333333334,791
108,2018112610,螺丝刀,elecall/伊莱科,S5-9,201909,12.2,2547,457,43511.64,543,52.09,586.0,30,1,5,36,0.8333333333333334,792
16,2018112610,螺丝刀,bamer/百马,BM-305HA,201909,95.76,700,748,46284.57000000001,533,39.19,864.0,5,0,1,6,0.8333333333333334,793
1088,2018112610,螺丝刀,鹏工,绝缘螺丝刀,201909,19.77,604,774,12331.74,813,28.33,1028.0,5,0,1,6,0.8333333333333334,794
861,2018112610,螺丝刀,欧神,OS500/600,201909,117.6,1365,593,160045.80000000002,250,46.21,740.0,5,0,1,6,0.8333333333333334,795
688,2018112610,螺丝刀,冈上,6H,201909,77.0,1210,626,93818.8,377,30.39,1019.0,5,0,1,6,0.8333333333333334,796
161,2018112610,螺丝刀,greener/绿林,精密款,201909,24.01,472,828,11375.45,825,43.7,797.0,5,0,1,6,0.8333333333333334,797
357,2018112610,螺丝刀,pesco,彩条螺丝批,201909,1.63,448,840,730.24,1087,81.71,28.0,20,0,4,24,0.8333333333333334,798
428,2018112610,螺丝刀,sata/世达,61613 61713,201909,33.6,1524,566,43095.560000000005,546,42.77,817.0,5,0,1,6,0.8333333333333334,799
480,2018112610,螺丝刀,srunv/鑫瑞,PTTZ,201909,82.8,725,743,60103.200000000004,480,49.8,642.0,15,0,3,18,0.8333333333333334,800
902,2018112610,螺丝刀,瑞德,一字十字螺丝刀套装,201909,19.57,1311,606,24117.0,674,37.88,876.0,15,0,3,18,0.8333333333333334,801
924,2018112610,螺丝刀,络黎,LSDTZ,201909,9.9,1094,651,13038.219999999998,801,22.96,1068.0,5,0,1,6,0.8333333333333334,802
911,2018112610,螺丝刀,硕皋,穿心螺丝刀,201909,7.45,253,928,1884.85,1044,64.88,265.0,5,0,1,6,0.8333333333333334,803
1066,2018112610,螺丝刀,颂嘉特,SJT-33235,201909,12.0,6202,271,86249.93000000001,403,61.02,365.0,55,3,8,66,0.8333333333333334,804
120,2018112610,螺丝刀,exploit/开拓,044023,201909,36.0,760,729,28097.399999999998,648,52.85,572.0,5,0,1,6,0.8333333333333334,805
838,2018112610,螺丝刀,时驰,LSD,201909,9.36,254,927,2647.44,1023,37.16,884.0,5,0,1,6,0.8333333333333334,806
961,2018112610,螺丝刀,老a,LA618022,201909,103.21,182,969,19136.0,720,57.43,457.0,10,0,2,12,0.8333333333333334,807
200,2018112610,螺丝刀,jerxun/京选,JX-0029A,201909,19.34,12420,162,332583.13,156,64.53,274.0,237,5,43,285,0.8315789473684211,808
1025,2018112610,螺丝刀,金达羽,特殊螺丝刀,201909,5.04,6427,261,32158.800000000003,620,42.96,811.0,79,1,15,95,0.8315789473684211,809
132,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT-CD106LY,201909,5.08,77469,30,592499.86,103,73.02,115.0,1164,34,204,1402,0.8302425106990015,810
689,2018112610,螺丝刀,冈上,HY-308,201909,60.0,13887,146,818907.81,70,46.57,731.0,44,1,8,53,0.8301886792452831,811
170,2018112610,螺丝刀,greener/绿林,钟表螺丝批,201909,5.22,2743,445,12055.430000000002,817,56.0,492.0,39,1,7,47,0.8297872340425532,812
485,2018112610,螺丝刀,stanley/史丹利,60-802-23,201909,10.21,5502,301,66383.95999999999,459,63.96,289.0,34,2,5,41,0.8292682926829268,813
708,2018112610,螺丝刀,力箭,LJM18000,201909,5.49,9604,205,51378.33,511,51.21,610.0,82,1,16,99,0.8282828282828283,814
197,2018112610,螺丝刀,jdy,LSD,201909,10.56,16263,132,325711.6200000003,158,60.29,377.0,120,7,18,145,0.8275862068965517,815
654,2018112610,螺丝刀,久克,JK80系列,201909,160.64,2046,517,341724.27,149,54.1,537.0,24,0,5,29,0.8275862068965517,816
102,2018112610,螺丝刀,elecall/伊莱科,6合一,201909,12.47,7299,248,124621.23,303,49.48,647.0,81,0,17,98,0.826530612244898,817
178,2018112610,螺丝刀,haike,60合1,201909,19.2,1630,557,41215.39000000001,556,66.68,222.0,38,1,7,46,0.8260869565217391,818
332,2018112610,螺丝刀,oushen/欧神,500-802,201909,130.5,10898,186,1349353.95,37,53.62,547.0,76,2,14,92,0.8260869565217391,819
1093,2018112610,螺丝刀,鹰之印,BST-32581,201909,15.72,1001,667,14111.21,781,54.62,519.0,19,0,4,23,0.8260869565217391,820
119,2018112610,螺丝刀,exploit/开拓,043009,201909,83.78,3519,389,271230.04000000004,185,50.27,636.0,71,2,13,86,0.8255813953488372,821
144,2018112610,螺丝刀,greener/绿林,伸缩螺丝刀,201909,7.14,67004,38,698978.16,88,73.58,102.0,1086,44,186,1316,0.8252279635258358,822
973,2018112610,螺丝刀,艾瑞泽,ARZ8150,201909,14.12,195199,12,3756977.3299999996,12,76.35,63.0,1860,63,331,2254,0.8251996450754214,823
297,2018112610,螺丝刀,masterproof/麦思德,22040,201909,91.21,4313,353,373064.27,143,53.43,554.0,113,1,23,137,0.8248175182481752,824
740,2018112610,螺丝刀,坚威,62合一组合套装,201909,56.0,4796,323,255655.72,195,55.79,497.0,75,1,15,91,0.8241758241758241,825
41,2018112610,螺丝刀,bosch/博世,IXO3,201909,358.87,5689,288,1989871.66,25,64.94,263.0,89,3,16,108,0.8240740740740741,826
956,2018112610,螺丝刀,老a,LA615012,201909,81.93,464,832,39918.200000000004,565,53.6,550.0,14,0,3,17,0.8235294117647058,827
168,2018112610,螺丝刀,greener/绿林,螺丝刀组套,201909,37.48,3870,366,170106.25999999998,244,47.09,717.0,65,1,13,79,0.8227848101265823,828
122,2018112610,螺丝刀,exploit/开拓,222031,201909,38.75,2771,441,96638.85999999997,368,47.34,688.0,51,3,8,62,0.8225806451612904,829
958,2018112610,螺丝刀,老a,LA615120,201909,31.6,2078,510,66194.16,460,56.3,486.0,78,3,14,95,0.8210526315789474,830
355,2018112610,螺丝刀,pesco,冲击螺丝批套装,201909,34.56,7903,239,281237.75999999995,180,49.4,650.0,114,1,24,139,0.8201438848920863,831
191,2018112610,螺丝刀,ineless/多高,61合1螺丝批组套,201909,57.65,200,953,10058.05,849,59.68,403.0,27,2,4,33,0.8181818181818182,832
105,2018112610,螺丝刀,elecall/伊莱科,9003,201909,53.41,4546,343,198805.72,220,64.17,279.0,117,4,22,143,0.8181818181818182,833
256,2018112610,螺丝刀,keycon,梅花螺丝刀,201909,9.23,4551,342,52226.25,507,51.78,595.0,18,0,4,22,0.8181818181818182,834
571,2018112610,螺丝刀,vessel/威威,700,201909,38.76,454,839,18132.0,732,58.88,421.0,9,1,1,11,0.8181818181818182,835
743,2018112610,螺丝刀,坚威,十字螺丝刀,201909,1.19,50231,49,63455.88,471,48.88,660.0,242,7,47,296,0.8175675675675675,836
478,2018112610,螺丝刀,sj/上匠,螺伸缩丝批,201909,6.5,14537,144,105216.87000000001,346,67.46,204.0,215,6,42,263,0.8174904942965779,837
96,2018112610,螺丝刀,dpei/赣春,螺丝刀套装,201909,13.39,80780,29,1397497.28,35,76.79,59.0,1055,51,187,1293,0.8159319412219644,838
473,2018112610,螺丝刀,sj/上匠,SJ-928,201909,5.84,27719,80,232390.50000000003,208,61.88,340.0,153,4,31,188,0.8138297872340425,839
415,2018112610,螺丝刀,sata/世达,61221,201909,18.0,6691,254,174954.52999999994,239,60.38,376.0,61,1,13,75,0.8133333333333334,840
418,2018112610,螺丝刀,sata/世达,61311,201909,58.27,1666,552,94386.43999999999,376,66.37,233.0,13,0,3,16,0.8125,841
819,2018112610,螺丝刀,日本福冈,FO-9071,201909,42.24,510,812,21120.91,704,55.9,494.0,13,0,3,16,0.8125,842
979,2018112610,螺丝刀,艾瑞泽,LYLSP,201909,7.0,1806,531,17152.21,741,58.2,434.0,17,1,3,21,0.8095238095238095,843
946,2018112610,螺丝刀,老a,LA6132W8,201909,19.07,2879,429,73832.70000000001,436,54.3,527.0,17,0,4,21,0.8095238095238095,844
81,2018112610,螺丝刀,deli/得力,DL636009,201909,29.36,2471,464,72230.77,441,51.19,612.0,21,0,5,26,0.8076923076923077,845
602,2018112610,螺丝刀,worx/威克士,WX254.5,201909,340.12,6345,263,2118679.91,20,70.85,150.0,172,3,38,213,0.8075117370892019,846
700,2018112610,螺丝刀,力嘉力,129,201909,15.33,19291,118,380813.18,141,67.09,213.0,25,1,5,31,0.8064516129032258,847
762,2018112610,螺丝刀,尼奥动力,CS31,201909,70.8,1377,590,86365.87000000001,401,63.17,305.0,58,4,10,72,0.8055555555555556,848
824,2018112610,螺丝刀,日本福冈,FO-9209,201909,37.07,1007,665,48339.2,520,38.18,874.0,29,0,7,36,0.8055555555555556,849
889,2018112610,螺丝刀,溢丰,螺丝刀套装,201909,35.67,50996,48,1094899.63,48,57.65,449.0,404,12,86,502,0.8047808764940239,850
141,2018112610,螺丝刀,greener/绿林,5.30能工螺丝刀,201909,10.82,2357,473,33580.270000000004,610,51.27,607.0,74,1,17,92,0.8043478260869565,851
751,2018112610,螺丝刀,大有,5612-LI-4,201909,310.12,10489,194,2990053.5300000003,16,70.71,152.0,369,13,77,459,0.803921568627451,852
505,2018112610,螺丝刀,stanley/史丹利,66-052-23,201909,41.0,4618,335,225295.09000000008,210,51.87,593.0,45,2,9,56,0.8035714285714286,853
446,2018112610,螺丝刀,sata/世达,62903,201909,15.66,6429,260,90942.07,388,47.6,682.0,49,0,12,61,0.8032786885245902,854
497,2018112610,螺丝刀,stanley/史丹利,65-156-0-23,201909,12.95,18759,119,333613.8599999999,155,50.78,624.0,125,4,27,156,0.8012820512820513,855
22,2018112610,螺丝刀,berent/百锐,BT9832,201909,104.16,17184,123,2040640.25,23,67.13,211.0,282,4,66,352,0.8011363636363636,856
843,2018112610,螺丝刀,易购,01,201909,6.84,896,702,6198.819999999998,928,64.13,280.0,4,0,1,5,0.8,857
699,2018112610,螺丝刀,创拓者,迷你螺丝刀,201909,2.4,364,875,873.5999999999999,1085,30.89,918.0,4,1,0,5,0.8,858
876,2018112610,螺丝刀,汉拓夫,HLSD-01,201909,15.4,510,813,7239.16,899,63.55,294.0,12,1,2,15,0.8,859
9,2018112610,螺丝刀,asaki/雅赛崎,70合一,201909,31.15,4539,344,168895.60000000003,245,42.41,834.0,20,0,5,25,0.8,860
1094,2018112610,螺丝刀,麦丹利,10156,201909,9.85,467,831,4464.2,971,45.5,756.0,4,0,1,5,0.8,861
632,2018112610,螺丝刀,zhaoxin,8PK-2061,201909,12.9,142,1002,1822.0,1046,46.63,728.0,4,0,1,5,0.8,862
222,2018112610,螺丝刀,jerxun/京选,JX-1164,201909,9.4,761,728,8592.69,872,30.09,1022.0,4,0,1,5,0.8,863
333,2018112610,螺丝刀,oushen/欧神,500/600,201909,125.38,1115,646,138974.81000000003,279,47.19,716.0,8,0,2,10,0.8,864
230,2018112610,螺丝刀,jetech/捷科,ST一字螺丝刀,201909,9.72,777,725,7552.44,894,42.3,837.0,4,0,1,5,0.8,865
859,2018112610,螺丝刀,欧神,802,201909,25.08,1299,611,33445.76,611,17.65,1070.0,4,0,1,5,0.8,866
474,2018112610,螺丝刀,sj/上匠,两用螺丝刀,201909,5.53,2051,515,10755.16,836,41.91,840.0,28,0,7,35,0.8,867
898,2018112610,螺丝刀,牛享,棘轮螺丝刀,201909,12.3,1112,647,13677.6,793,53.99,538.0,52,2,11,65,0.8,868
545,2018112610,螺丝刀,the great wall/长城,274323,201909,9.45,1467,575,10895.58,834,37.58,882.0,8,0,2,10,0.8,869
999,2018112610,螺丝刀,贝克洛,4008,201909,285.6,168,978,42909.99999999999,549,46.63,728.0,4,0,1,5,0.8,870
626,2018112610,螺丝刀,youwei/优维,666,201909,6.13,3860,369,19054.55,723,46.63,728.0,4,0,1,5,0.8,871
974,2018112610,螺丝刀,艾瑞泽,LSD-TC,201909,27.45,1701,545,52857.75,504,30.89,918.0,4,1,0,5,0.8,872
417,2018112610,螺丝刀,sata/世达,61221-61224/61321-61325/09303,201909,18.23,782,724,17434.339999999997,737,53.68,545.0,8,0,2,10,0.8,873
850,2018112610,螺丝刀,格林特,5H,201909,60.0,541,796,32451.5,618,30.33,1020.0,8,0,2,10,0.8,874
317,2018112610,螺丝刀,nanch/南旗,22/28,201909,49.9,556,791,30036.339999999997,637,56.58,480.0,4,0,1,5,0.8,875
986,2018112610,螺丝刀,荣鹏,7220,201909,60.0,10956,185,767260.17,75,62.18,325.0,87,0,22,109,0.7981651376146789,876
499,2018112610,螺丝刀,stanley/史丹利,65-201-23,201909,21.99,2226,494,51887.14,508,57.98,440.0,39,1,9,49,0.7959183673469388,877
150,2018112610,螺丝刀,greener/绿林,小米螺丝批组套,201909,48.97,491,821,24043.87,675,58.56,429.0,62,6,10,78,0.7948717948717948,878
301,2018112610,螺丝刀,masterproof/麦思德,68405,201909,47.68,2090,509,124119.91000000003,304,59.45,410.0,62,4,12,78,0.7948717948717948,879
605,2018112610,螺丝刀,wowtation,1F,201909,238.8,2359,472,599457.8999999999,98,45.88,750.0,31,1,7,39,0.7948717948717948,880
68,2018112610,螺丝刀,deli/得力,DL3206,201909,10.42,11620,170,123765.54000000001,305,45.88,749.0,89,7,16,112,0.7946428571428571,881
374,2018112610,螺丝刀,prokits/宝工,SD-9802,201909,44.18,2856,434,116664.29999999996,319,53.4,556.0,46,2,10,58,0.7931034482758621,882
6,2018112610,螺丝刀,airaj,螺丝刀套装,201909,58.8,1128,642,65160.1,465,53.16,562.0,46,7,5,58,0.7931034482758621,883
871,2018112610,螺丝刀,汉拓夫,055,201909,11.83,21991,100,397682.56999999995,136,48.38,670.0,92,4,20,116,0.7931034482758621,884
366,2018112610,螺丝刀,prokits/宝工,SD-081,201909,13.71,7930,238,106048.87999999999,342,48.66,664.0,65,4,13,82,0.7926829268292683,885
1002,2018112610,螺丝刀,贞美,CJP,201909,29.76,1225,621,37195.200000000004,587,40.03,857.0,19,0,5,24,0.7916666666666666,886
174,2018112610,螺丝刀,guanshi/冠仕,多功能螺丝刀套装,201909,11.83,6435,259,131016.47999999998,294,53.43,553.0,83,9,13,105,0.7904761904761904,887
1106,2018112610,螺丝刀,龙韵,DBLDP00115,201909,60.77,646,759,39266.4,574,44.59,786.0,15,0,4,19,0.7894736842105263,888
124,2018112610,螺丝刀,fogo/富格,LT-1,201909,158.65,312,903,50061.56,513,48.13,672.0,15,4,0,19,0.7894736842105263,889
906,2018112610,螺丝刀,研然,Y0043,201909,20.34,2888,428,62199.01,474,75.71,72.0,15,1,3,19,0.7894736842105263,890
479,2018112610,螺丝刀,songya,SY-H54013,201909,35.88,10154,198,410274.62000000005,135,64.84,266.0,243,7,59,309,0.7864077669902912,891
904,2018112610,螺丝刀,益家乐,008,201909,0.58,4471,346,2593.1800000000003,1025,60.85,368.0,11,0,3,14,0.7857142857142857,892
103,2018112610,螺丝刀,elecall/伊莱科,9001,201909,28.94,59584,44,2013252.42,24,74.22,95.0,927,43,210,1180,0.785593220338983,893
97,2018112610,螺丝刀,e-lon,透明,201909,3.6,3843,370,13817.13,786,66.48,229.0,25,1,6,32,0.78125,894
205,2018112610,螺丝刀,jerxun/京选,JX-0113,201909,21.74,3121,414,94665.59000000001,374,55.66,499.0,75,2,19,96,0.78125,895
929,2018112610,螺丝刀,美耐特,MNT-551361,201909,178.6,19729,114,3194267.6199999996,14,64.37,276.0,462,5,125,592,0.7804054054054054,896
1060,2018112610,螺丝刀,雷铭,P0L-DW02-4.2,201909,58.8,208847,9,11825428.62,6,71.64,136.0,1670,59,411,2140,0.780373831775701,897
938,2018112610,螺丝刀,老a,LA612106,201909,28.71,1375,591,39889.01,566,45.15,769.0,39,0,11,50,0.78,898
520,2018112610,螺丝刀,stanley/史丹利,92-004-23,201909,70.8,4165,356,289551.52,174,44.98,772.0,39,4,7,50,0.78,899
607,2018112610,螺丝刀,wyma/威马牌气动工具系列,3103,201909,126.0,3208,405,460993.04,124,54.19,529.0,39,3,8,50,0.78,900
253,2018112610,螺丝刀,keycon,冲击螺丝刀德国标准,201909,69.6,579,784,33923.53999999999,605,44.24,789.0,7,0,2,9,0.7777777777777778,901
325,2018112610,螺丝刀,nanch/南旗,H8,201909,39.0,192,960,7314.33,898,31.63,906.0,7,0,2,9,0.7777777777777778,902
667,2018112610,螺丝刀,京岛,螺丝刀组套,201909,22.35,973,674,37250.11,585,72.45,122.0,14,0,4,18,0.7777777777777778,903
625,2018112610,螺丝刀,youpeng,萝卜头螺丝刀,201909,9.28,132,1009,1227.93,1073,60.01,390.0,7,0,2,9,0.7777777777777778,904
116,2018112610,螺丝刀,everte/埃维特,-CJLSP01,201909,24.17,520,807,14575.48,774,65.8,248.0,7,0,2,9,0.7777777777777778,905
1085,2018112610,螺丝刀,鹏工,9912梅花,201909,7.2,2293,482,16577.54,749,44.77,782.0,7,0,2,9,0.7777777777777778,906
823,2018112610,螺丝刀,日本福冈,FO-9208,201909,38.34,30311,76,1334443.1400000006,38,65.68,251.0,325,6,88,419,0.7756563245823389,907
52,2018112610,螺丝刀,brt/佰瑞特,手雷柄螺丝刀,201909,1.22,12532,158,25405.250000000004,664,53.06,564.0,38,2,9,49,0.7755102040816326,908
84,2018112610,螺丝刀,delixi electric/德力西电气,DHCHT1033D,201909,24.03,45570,52,950658.6199999998,59,68.02,190.0,810,35,200,1045,0.7751196172248804,909
143,2018112610,螺丝刀,greener/绿林,丹宇电动螺丝刀,201909,98.48,1345,597,142198.56000000003,275,46.48,735.0,48,2,12,62,0.7741935483870968,910
398,2018112610,螺丝刀,sata/世达,06103,201909,36.19,3870,367,189063.09999999998,225,63.86,292.0,85,4,21,110,0.7727272727272727,911
243,2018112610,螺丝刀,jingling,D006,201909,8.43,2265,490,35035.880000000005,594,54.17,530.0,17,1,4,22,0.7727272727272727,912
330,2018112610,螺丝刀,oumecrown/欧美冠,SJ04,201909,11.76,11009,183,122327.76000000001,309,61.96,338.0,163,9,39,211,0.7725118483412322,913
817,2018112610,螺丝刀,日本福冈,FO-9058,201909,35.62,4438,348,160773.27,249,57.33,458.0,125,3,34,162,0.7716049382716049,914
394,2018112610,螺丝刀,santo/赛拓,1110,201909,19.67,5664,289,80976.82999999999,418,50.54,630.0,77,4,19,100,0.77,915
3,2018112610,螺丝刀,BOSI/波斯,异形螺丝刀,201909,6.96,1051,658,7035.610000000002,908,41.62,845.0,10,0,3,13,0.7692307692307693,916
661,2018112610,螺丝刀,二牛,伸缩螺丝刀,201909,5.76,1284,613,7316.28,897,51.45,604.0,10,0,3,13,0.7692307692307693,917
931,2018112610,螺丝刀,美耐特,MNT-622026,201909,11.59,4905,320,61635.57,477,46.88,718.0,43,1,12,56,0.7678571428571429,918
944,2018112610,螺丝刀,老a,LA613138,201909,77.52,12954,155,816636.91,71,74.2,96.0,339,10,93,442,0.7669683257918553,919
395,2018112610,螺丝刀,sata/世达,03141,201909,28.0,2451,466,65924.1,462,46.43,736.0,36,0,11,47,0.7659574468085106,920
896,2018112610,螺丝刀,爱机记,GL-360,201909,8.98,1734,543,15571.320000000002,764,74.14,97.0,13,0,4,17,0.7647058823529411,921
657,2018112610,螺丝刀,久克,小号螺丝刀,201909,6.97,8069,234,54163.64,499,44.77,783.0,74,1,22,97,0.7628865979381443,922
738,2018112610,螺丝刀,四季美,1358,201909,6.9,11219,176,77369.69999999998,424,47.41,687.0,86,5,22,113,0.7610619469026548,923
361,2018112610,螺丝刀,poor pig,双头螺丝刀,201909,3.8,5996,278,22203.97,695,48.45,667.0,54,2,15,71,0.7605633802816901,924
369,2018112610,螺丝刀,prokits/宝工,SD-081系列 一字 十字,201909,14.61,9828,202,149136.42,265,62.73,314.0,41,1,12,54,0.7592592592592593,925
475,2018112610,螺丝刀,sj/上匠,冲击螺丝批,201909,35.37,3664,381,136489.81,284,41.71,844.0,41,0,13,54,0.7592592592592593,926
244,2018112610,螺丝刀,jinlaohan/金老汉,6036  120 126003 102,201909,11.52,6533,258,81882.44999999998,415,50.83,621.0,63,1,19,83,0.7590361445783133,927
638,2018112610,螺丝刀,zmkam,123,201909,6.7,7112,250,74461.54,432,49.43,649.0,47,1,14,62,0.7580645161290323,928
822,2018112610,螺丝刀,日本福冈,FO-9207,201909,54.48,1690,548,93203.14,382,45.89,747.0,56,4,14,74,0.7567567567567568,929
94,2018112610,螺丝刀,dpei/赣春,两用螺丝刀,201909,8.32,707,746,5636.25,937,50.43,632.0,37,0,12,49,0.7551020408163265,930
975,2018112610,螺丝刀,艾瑞泽,LSDTZ,201909,57.34,13324,148,766508.5900000001,76,58.1,436.0,226,6,69,301,0.7508305647840532,931
1035,2018112610,螺丝刀,釼,FO-9008A,201909,12.62,366,874,4546.55,968,45.26,760.0,3,0,1,4,0.75,932
919,2018112610,螺丝刀,精菱,01,201909,11.4,158,988,3119.64,1008,33.6,896.0,6,0,2,8,0.75,933
38,2018112610,螺丝刀,bosch/博世,GO 2代,201909,142.14,544,795,77325.0,425,26.98,1039.0,3,0,1,4,0.75,934
947,2018112610,螺丝刀,老a,LA613M25,201909,26.41,3749,378,114299.95999999999,327,41.31,848.0,18,0,6,24,0.75,935
1014,2018112610,螺丝刀,迈克,KC-1,201909,6.72,649,756,4800.400000000001,959,57.28,460.0,3,1,0,4,0.75,936
229,2018112610,螺丝刀,jetech/捷科,SC十字螺丝刀,201909,6.24,761,727,4748.64,964,44.12,790.0,3,0,1,4,0.75,937
671,2018112610,螺丝刀,伟玲,000,201909,7.81,11101,179,74286.40999999999,433,49.29,651.0,9,1,2,12,0.75,938
180,2018112610,螺丝刀,harden/汉顿,550395,201909,24.71,414,853,19849.4,716,38.59,871.0,3,0,1,4,0.75,939
233,2018112610,螺丝刀,jiekemei/杰科美,01,201909,79.2,942,684,69724.85999999999,449,30.89,918.0,3,0,1,4,0.75,940
857,2018112610,螺丝刀,欧神,800,201909,69.6,3821,371,262753.8,189,75.78,68.0,9,1,2,12,0.75,941
984,2018112610,螺丝刀,英迈,两用螺丝刀,201909,4.5,742,735,2825.1,1018,28.0,1032.0,3,0,1,4,0.75,942
1075,2018112610,螺丝刀,鹏工,02,201909,4.56,508,814,2757.209999999999,1019,46.76,720.0,3,0,1,4,0.75,943
992,2018112610,螺丝刀,蓝标机电,TL-10,201909,768.0,107,1028,68064.0,456,30.09,1022.0,3,0,1,4,0.75,944
1100,2018112610,螺丝刀,麦驰,001,201909,18.6,203,951,2673.72,1022,47.19,691.0,3,0,1,4,0.75,945
77,2018112610,螺丝刀,deli/得力,DL626011,201909,19.83,322,897,6353.8,925,39.76,859.0,9,1,2,12,0.75,946
401,2018112610,螺丝刀,sata/世达,09305,201909,131.84,851,708,109815.94,335,32.82,898.0,3,0,1,4,0.75,947
336,2018112610,螺丝刀,oushen/欧神,600-801,201909,130.58,931,688,115575.54999999999,322,47.19,691.0,3,0,1,4,0.75,948
669,2018112610,螺丝刀,京木,10寸 12寸,201909,26.62,1306,609,34220.39,603,42.77,818.0,6,0,2,8,0.75,949
280,2018112610,螺丝刀,lx/联禧,8506,201909,222.0,141,1003,29491.97,641,30.89,909.0,3,0,1,4,0.75,950
868,2018112610,螺丝刀,汉拓夫,010,201909,11.88,2460,465,29224.8,644,45.75,752.0,27,2,7,36,0.75,951
291,2018112610,螺丝刀,makita/牧田,TD110D,201909,467.73,189,962,101882.07999999999,356,30.89,909.0,3,0,1,4,0.75,952
338,2018112610,螺丝刀,oushen/欧神,LSD-800D,201909,95.0,267,916,25991.25,661,,,3,0,1,4,0.75,953
734,2018112610,螺丝刀,唐氏,一字十字螺丝起,201909,2.8,2377,471,6655.6,919,46.21,740.0,6,0,2,8,0.75,954
742,2018112610,螺丝刀,坚威,70合一,201909,60.0,806,716,48574.62,518,36.02,888.0,9,0,3,12,0.75,955
556,2018112610,螺丝刀,ugo/锐高,枪式风批5H,201909,118.8,749,733,91074.90999999999,387,57.28,460.0,6,0,2,8,0.75,956
620,2018112610,螺丝刀,yinlongdao/银龙岛,YLD-CJLSP001,201909,69.32,331,893,22900.500000000004,681,47.19,691.0,3,0,1,4,0.75,957
527,2018112610,螺丝刀,stanley/史丹利,精密螺丝刀,201909,23.8,3759,376,88004.18000000001,396,49.44,648.0,9,1,2,12,0.75,958
579,2018112610,螺丝刀,wera /维拉,05003484001,201909,450.0,29,1088,12790.0,804,30.89,909.0,3,1,0,4,0.75,959
